Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
7/2/13,2013,July,2,Underway to Hurricane Island from Rockland - opportunistic dipnet,Rockland,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,,Morning,,Foggy,,Other,,,,,8.00,,Gray floor coating material?; foggy/cool,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,
7/3/13,2013,July,3,Hurricane Island mooring,Rockland,ME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,,5 min. = 0.083,,,Cloudy,,Other,,,,,1.00,,Foam egg carton; mooring; fog,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
7/3/13,2013,July,3,Underway from Hurricane Island to Saddleback Ridge,Rockland,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,10 min. = 0.167,,,Cloudy,,Other,,,,,8.00,,Fog,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,
7/4/13,2013,July,4,Underway to tow - South of Hurricane Island,Rockland,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,5 min. = 0.083,,,Clear/Sunny,,None,,,,,8.00,,,0.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,
7/4/13,2013,July,4,Hurricane Island Shoreline - Opportunistic Beach Clean Up,Rockland,ME,5,7,2,0,1,0,5,0,2,1,1,0,1,0,0,0,0,0,2,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,6,9,0,4,1,1,0,5,0,0,0,0,4,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,,0.67,,,Clear/Sunny,,None,,,,,8.00,,,33.00,0.00,0.00,369.00,1.00,23.00,11.00,29.00,0.00,33.00,O
7/6/13,2013,July,6,Leaving Boothbay - Opportunistic collection,Boothbay,ME,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,,,,Clear/Sunny,,None,,,,,8.00,,,1.00,0.00,2.00,0.00,0.00,2.00,1.00,7.00,0.00,1.00,
7/8/13,2013,July,8,"East End Beach, Portland ME - Opportunistic Beach Clean Up",Portland,ME,2,40,9,0,15,0,7,0,16,1,9,0,1,0,0,0,0,0,5,2,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,2,0,18,0,0,3,0,0,0,0,6,0,6,32,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,27,0,Shoreline (hands),Sandy Beach,1.50,0.75,0.47,,Cloudy,,Other,,,,,3.00,,"Cork, fireworks, glowstick; City Beach (note: called “Ghetto Beach” by locals - notoriously dirty; muggy",115.00,0.00,0.00,4.00,28.00,9.00,38.00,9.00,28.00,143.00,O
7/11/13,2013,July,11,"Mouth of Piscataqua River, Kittery ME",Kittery,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,River,,10 min. = 0.167,,,Foggy,,Storm Event,,,,,8.00,,,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,
7/11/13,2013,July,11,"KPYY West End of Dock, Kittery ME",Kittery,ME,1,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,5,3,2,1,0,0,0,1,0,0,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,Private Dock,,30m,0.58,,Clear/Sunny,,Storm Event,,,,,8.00,,Surface basket,11.00,0.00,0.00,0.00,1.00,4.00,12.00,28.00,1.00,12.00,O
7/11/13,2013,July,11,"KPYY East End of Dock, Kittery ME",Kittery,ME,1,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,7,3,1,1,0,0,0,0,0,0,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Private Dock,,30m,0.63,,Clear/Sunny,,Storm Event,,,,,8.00,,Surface basket,11.00,0.00,0.00,0.00,2.00,1.00,12.00,21.00,0.00,11.00,O
7/11/13,2013,July,11,"KPYY Dock, Kittery ME",Kittery,ME,1,9,2,0,0,0,1,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,1,0,1,0,0,1,0,0,45,8,6,0,2,2,53,3,0,0,177,18,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Dip net,Private Dock,,2 hours,0.60,,Clear/Sunny,,Storm Event,,,,,9.00,,Oil absorbant cloth,37.00,0.00,0.00,2.00,5.00,2.00,119.00,208.00,2.00,39.00,O
7/12/13,2013,July,12,Transect between Kittery ME and Isle of Shoals,Kittery,ME,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,,,,,,,,,,,9.00,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,
7/13/13,2013,July,13,Between scantum ledge and Isle of Shoals- Opportunistic Dip net,Rye,NH,5,2,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,1,20,9,8,6,0,1,0,0,0,0,0,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Rocky Beach,,,,,Cloudy,,None,,,,,9.00,,,23.00,0.00,4.00,0.00,1.00,38.00,24.00,95.00,0.00,23.00,O
7/14/13,2013,July,14,3rd of the way between Isle of Shoals and Kittery- Dip net,Kittery,ME,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Open Water,,,,,,,,,,,,9.00,,,2.00,0.00,0.00,0.00,0.00,2.00,0.00,11.00,0.00,2.00,O
7/14/13,2013,July,14,3rd of the way between Isle of Shoals and Kittery- neuston,Kittery,ME,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Open Water,,,,,,,,,,,,9.00,,,4.00,0.00,0.00,0.00,0.00,1.00,4.00,18.00,0.00,4.00,O
7/17/13,2013,July,17,Community Boating Boston ROV,Boston,MA,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,ROV,Private Dock,Community Boating Dock,5.50,0.40,,Clear/Sunny,,None,,,,,300.00,,"Mystery item: cement filled PVC pipe?, City dock",8.00,0.00,2.00,4.00,2.00,0.00,0.00,0.00,5.00,13.00,
7/17/13,2013,July,17,Community Boating Boston Surface Dipnet,Boston,MA,2,38,1,0,11,0,1,0,8,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,32,16,20,0,0,0,4,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dip net,Private Dock,,5.50,0.40,,Clear/Sunny,,None,,,,,300.00,,City dock,73.00,0.00,3.00,2.00,9.00,0.00,72.00,8.00,1.00,74.00,O
7/18/13,2013,July,18,"Courageous Sailing Center, Dock Tow 1",Boston,MA,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,3,1,1,1,0,3,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,,5.5 Hours,0.40,,Clear/Sunny,,None,,,,,49.00,,City dock,7.00,0.00,0.00,2.00,1.00,0.00,25.00,23.00,0.00,7.00,O
7/18/13,2013,July,18,"Courageous Sailing Center, Dock Tow 2",Boston,MA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,0,0,0,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,,5.5 Hours,0.40,,Clear/Sunny,,None,,,,,49.00,,City dock,1.00,0.00,0.00,0.00,1.00,0.00,17.00,8.00,0.00,1.00,O
7/18/13,2013,July,18,"Courageous Sailing Center, ROV",Boston,MA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Private Dock,,5.5 Hours,0.40,,Clear/Sunny,,None,,,,,49.00,,City dock,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,
7/18/13,2013,July,18,"Courageous Sailing Center, Opportunistic Dipnet",Boston,MA,1,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dip net,Private Dock,,5.5 Hours,0.40,,Clear/Sunny,,None,,,,,49.00,,City dock,9.00,0.00,0.00,0.00,2.00,0.00,1.00,3.00,1.00,10.00,
7/9/13,2013,July,9,Hurricane Island Foundation: Educators Leadership Retreat,Rockland,ME,9,2,4,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,8,16,0,0,1,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Shoreline (hands),Rocky Beach,0.06,,,,,,,,,,,4.00,,,31.00,0.00,1.00,3.00,2.00,28.00,3.00,27.00,2.00,33.00,O
7/9/13,2013,July,9,Hurricane Island Foundation: Educators Leadership Retreat,Rockland,ME,42,6,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,4,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,4,0,7,0,1,0,4,3,0,0,0,32,107,0,22,10,0,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,1,8,0,Shoreline (hands),Rocky Beach,0.13,,,,,,,,,,,5.00,,,73.00,0.00,2.00,3.00,12.00,146.00,32.00,30.00,9.00,82.00,O
7/16/13,2013,July,16,"Courageous Sailing Center, Park Cleanup",Boston,MA,0,17,1,0,1,0,1,0,0,0,10,0,0,3,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Park,,,0.52,,Cloudy,,,,,,>1,70.00,,,40.00,0.00,33.00,0.00,48.00,0.00,8.00,2.00,0.00,40.00,O
7/19/13,2013,July,19,"Jamaica Pond, Shoreline 1",Boston,MA,7,21,0,0,3,0,0,0,2,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Other,,,0.48,,Clear/Sunny,,None,,,,,,,,118.00,0.00,6.00,7.00,15.00,0.00,13.00,4.00,0.00,118.00,O
7/19/13,2013,July,19,"Jamaica Pond, Shoreline 2",Boston,MA,0,50,5,0,0,0,1,0,5,0,64,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),,,,,,,,,,,,,,,,129.00,0.00,0.00,17.00,6.00,0.00,3.00,0.00,0.00,129.00,O
7/19/13,2013,July,19,"Jamaica Pond, Shoreline 3",Boston,MA,1,66,0,0,2,0,0,0,5,0,173,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,3,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Shoreline (hands),,,,,,,,,,,,,,,,249.00,0.00,11.00,1.00,12.00,3.00,9.00,0.00,2.00,251.00,O
7/19/13,2013,July,19,"Jamaica Pond, Shoreline 4",Boston,MA,5,53,3,0,5,0,3,0,12,0,145,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),,,,,,,,,,,,,,,,228.00,0.00,0.00,5.00,15.00,0.00,0.00,0.00,0.00,228.00,O
7/19/13,2013,July,19,"Jamaica Pond, ROV",Boston,MA,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,ROV,,,,,,,,,,,,,,,,9.00,0.00,1.00,1.00,3.00,1.00,1.00,0.00,2.00,11.00,
7/9/13,2013,July,9,"Courageous Sailing, Step 1",Boston,MA,6,35,0,0,3,0,0,0,0,0,5,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Other,,10 min. = 0.167,0.53,,Cloudy,,,,,,~1lb,8.00,,"shoreline, land",194.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,194.00,O
7/9/13,2013,July,9,"Courageous Sailing, Step 1",Boston,MA,1,0,1,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shoreline (hands),Other,,10 min. = 0.167,0.53,,,,,,,,,12.00,,medicine prescription; land,25.00,0.00,14.00,2.00,0.00,3.00,28.00,0.00,1.00,26.00,O
7/16/13,2013,July,16,"Courageous Sailing, Step 1",Boston,MA,0,20,2,0,3,0,0,0,2,0,1,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Shoreline (hands),Other,,10 min. = 0.167,0.53,,,,,,,,<1 lb,10.00,,unspecified; land,85.00,0.00,0.00,0.00,2.00,0.00,18.00,0.00,13.00,98.00,O
7/23/13,2013,July,23,"Courageous Sailing, instructor trainer",Boston,MA,0,180,13,0,12,0,5,0,14,0,5,0,1,0,0,0,0,2,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,74,23,13,2,3,2,19,0,0,0,91,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,,,0.53,,Rain,,,,,,,,,,268.00,0.00,0.00,0.00,5.00,1.00,136.00,114.00,0.00,268.00,O
7/23/13,2013,July,23,"Courageous Sailing, Step 1, opportunistic",Boston,MA,1,19,0,0,5,0,2,0,8,0,77,0,0,2,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,29,0,0,0,4,0,5,1,0,0,0,5,6,0,0,0,0,0,0,0,90,32,12,1,6,0,29,1,0,0,161,38,7,0,0,0,0,0,0,0,0,0,0,2,1,1,0,Dip net,Private Dock,,0 hours 15 minutes,0.47,,Rain,,,,,,,,,,128.00,0.00,29.00,4.00,17.00,0.00,171.00,206.00,4.00,132.00,O
7/23/13,2013,July,23,"Courageous Sailing, step 1, opportunistic",Boston,MA,4,9,2,0,4,0,3,0,12,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,70,77,16,2,6,1,27,0,0,0,159,49,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Dip net,Private Dock,,,,,Rain,,,,,,,,,"needle and syringe, hand warmer packet",52.00,0.00,1.00,2.00,9.00,0.00,199.00,236.00,3.00,55.00,O
7/22/13,2013,July,22,"Courageous sailing, NEAQ, opportunistic",Boston,MA,0,12,0,0,2,0,1,0,13,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,50,50,20,12,33,15,23,1,0,0,33,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,,1 hr 1/2,0.63,,Clear/Sunny,,,,,,,,,,69.00,0.00,1.00,0.00,6.00,0.00,204.00,52.00,0.00,69.00,O
7/22/13,2013,July,22,"Courageous sailing, NEAQ, dock tow",Boston,MA,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,39,2,11,8,0,16,0,0,0,47,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Marina,,,,,Clear/Sunny,,,,,,,,,,7.00,0.00,0.00,1.00,0.00,0.00,222.00,61.00,0.00,7.00,O
7/15/13,2013,July,15,"Portsmouth Harbor, off the yacht club, Neuston",Portsmouth,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Marina,,6m 22s,0.51,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,12.00,56.00,0.00,0.00,O
7/22/13,2013,July,22,"Courageous sailing, Saratoga, ROV",,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ROV,Marina,,,,,,,,,,,,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,
7/23/13,2013,July,23,"Courageous sailing, ROV",,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Marina,,,,,,,,,,,,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,
7/26/13,2013,July,26,Kittery Dock Surface Dipnet/Basker Testing,Kittery,ME,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35,4,1,0,0,0,1,0,0,0,35,10,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dip net,River,,10m,,,Windy,,Storm Event,,,,,9.00,,,5.00,0.00,0.00,0.00,0.00,2.00,41.00,52.00,1.00,6.00,O
7/27/13,2013,July,27,KPYY Neuston Tow 1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,River,.25 km,3m,0.54,,Clear/Sunny,,Rain Event,,,,,9.00,,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
7/27/13,2013,July,27,KPYY Neuston Tow 2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,River,.25 km,4m,0.56,,Clear/Sunny,,Rain Event,,,,,9.00,,,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,1.00,
7/27/13,2013,July,27,KPYY Neuston Tow 3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,River,.25 km,3m,0.57,,Clear/Sunny,,Rain Event,,,,,9.00,,,0.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,
7/27/13,2013,July,27,KPYY Opportunistic Grab,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Private Dock,,,,,Clear/Sunny,,Rain Event,,,,,1.00,,Life line cushioning?,0.00,0.00,11.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,O
